elo,status,motivo,subtipoPlan,dataMax,itauId,pay99Id,idsDesparear,bancosSys,somaPlan
8432,IGNORAR,nao_itau_only,,2021-10-10,,,,,0
8433,IGNORAR,nao_itau_only,,2021-10-10,,,,,0
8434,IGNORAR,nao_itau_only,,2021-10-10,,,,,0
8435,IGNORAR,nao_itau_only,,2021-10-10,,,,,0
8436,IGNORAR,nao_itau_only,,2021-10-10,,,,1,0
8437,IGNORAR,nao_itau_only,,2021-10-10,,,,,0
8438,IGNORAR,nao_itau_only,,2021-10-10,,,,1,0
8439,IGNORAR,nao_itau_only,,2021-10-10,,,,14+19,0
8440,IGNORAR,nao_itau_only,,2021-10-04,,,,,0
8441,IGNORAR,nao_itau_only,,2021-10-04,,,,,0
8442,IGNORAR,nao_itau_only,,2021-08-04,,,,,0
8443,IGNORAR,nao_itau_only,,2021-10-10,,,,1,0
8444,IGNORAR,nao_itau_only,,2021-10-06,,,,14+1,0
8445,IGNORAR,nao_itau_only,,2021-10-06,,,,19,229
8446,IGNORAR,nao_itau_only,,2021-10-06,,,,,0
8447,IGNORAR,nao_itau_only,,2021-09-30,,,,,0
8448,IGNORAR,nao_itau_only,,2021-09-29,,,,3,3000
8449,IGNORAR,nao_itau_only,,2021-09-24,,,,12+1,0
8450,IGNORAR,nao_itau_only,,2021-10-30,,,,1,0
8451,IGNORAR,nao_itau_only,,2021-09-29,,,,11+14,0
8452,IGNORAR,nao_itau_only,,2021-10-07,,,,1,0
8453,IGNORAR,nao_itau_only,,2021-10-07,,,,14+1,0
8454,IGNORAR,nao_itau_only,,2021-10-07,,,,,0
8456,IGNORAR,nao_itau_only,,2021-11-10,,,,4,0
8457,IGNORAR,nao_itau_only,,2021-10-21,,,,4+1,0
8458,IGNORAR,nao_itau_only,,2021-10-20,,,,4+1,0
8459,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-10-20,,,,5+1,1186.99
8460,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-10-20,,,,3+1,5445.05
8461,IGNORAR,nao_itau_only,,2021-10-20,,,,13+1,0
8462,IGNORAR,nao_itau_only,,2021-10-19,,,,4+5,133
8463,IGNORAR,nao_itau_only,,2021-10-13,,,,11+1,0
8464,IGNORAR,nao_itau_only,,2021-10-11,,,,4+1,0
8465,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-10-11,,,,3+1,604.93
8466,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-10-11,,,,5+1,1600.01
8467,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-10-08,,,,5+1,1299.99
8468,IGNORAR,nao_itau_only,,2021-10-08,,,,,0
8469,IGNORAR,nao_itau_only,,2021-10-19,,,,3+4,1000
8470,IGNORAR,nao_itau_only,,2021-10-19,,,,4+14,0
8471,IGNORAR,nao_itau_only,,2021-10-20,,,,14+1,0
8472,IGNORAR,nao_itau_only,,2021-10-20,,,,14+1,0
8473,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-10-20,,,,3+1,10594.62
8474,IGNORAR,nao_itau_only,,2021-10-19,,,,14+1,0
8475,IGNORAR,nao_itau_only,,2021-10-18,,,,14+1,0
8476,IGNORAR,nao_itau_only,,2021-10-15,,,,14+1,0
8477,IGNORAR,nao_itau_only,,2021-10-11,,,,14+1,0
8478,IGNORAR,nao_itau_only,,2021-10-11,,,,14+1,0
8479,IGNORAR,nao_itau_only,,2021-10-08,,,,14+1,0
8480,IGNORAR,nao_itau_only,,2021-10-08,,,,14+1,0
8481,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-10-21,,,,1,0
8482,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-10-21,,,,1,0
8483,IGNORAR,nao_itau_only,,2021-10-21,,,,2+1,0
8484,IGNORAR,nao_itau_only,,2021-10-14,,,,,0
8485,IGNORAR,nao_itau_only,,2021-10-13,,,,14+1,0
8486,IGNORAR,nao_itau_only,,2021-10-25,,,,11+1,0
8487,IGNORAR,nao_itau_only,,2021-10-25,,,,14+1,0
8488,IGNORAR,nao_itau_only,,2021-10-25,,,,14+1,0
8489,IGNORAR,nao_itau_only,,2021-10-25,,,,14+1,0
8490,IGNORAR,nao_itau_only,,2021-10-22,,,,14+1,0
8491,IGNORAR,nao_itau_only,,2021-10-21,,,,14+1,0
8492,IGNORAR,nao_itau_only,,2021-10-25,,,,14+1,0
8493,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8494,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8495,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8496,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8497,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8498,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8499,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8500,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8501,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8502,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8503,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8504,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8505,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8506,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8507,IGNORAR,nao_itau_only,,2021-11-01,,,,11+1,0
8508,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-11-01,,,,1,0
8509,IGNORAR,nao_itau_only,,2021-10-29,,,,11+1,0
8510,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-10-27,,,,5+1,51.47
8511,IGNORAR,nao_itau_only,,2021-10-26,,,,,0
8512,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-11-08,,,,5+1,1000
8513,IGNORAR,nao_itau_only,,2021-11-04,,,,11+1,0
8514,IGNORAR,nao_itau_only,,2021-11-03,,,,11+1,0
8515,IGNORAR,nao_itau_only,,2021-11-03,,,,11+1,0
8516,IGNORAR,nao_itau_only,,2021-10-28,,,,11+1,0
8517,IGNORAR,nao_itau_only,,2021-10-27,,,,11+1,0
8518,IGNORAR,nao_itau_only,,2021-10-26,,,,11+1,0
8519,IGNORAR,nao_itau_only,,2021-10-26,,,,14+1,0
8520,IGNORAR,nao_itau_only,,2021-11-08,,,,,0
8521,IGNORAR,nao_itau_only,,2021-11-03,,,,4+1,0
8522,IGNORAR,nao_itau_only,,2021-10-26,,,,4+1,0
8523,IGNORAR,nao_itau_only,,2021-10-25,,,,4+1,0
8524,IGNORAR,nao_itau_only,,2021-11-08,,,,,0
8525,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-11-16,,,,1,0
8526,IGNORAR,nao_itau_only,,2021-11-22,,,,4,0
8527,IGNORAR,nao_itau_only,,2021-11-18,,,,4+1,0
8528,IGNORAR,nao_itau_only,,2021-11-17,,,,14+1,0
8529,IGNORAR,nao_itau_only,,2021-11-17,,,,,0
8530,IGNORAR,nao_itau_only,,2021-11-17,,,,4+1,0
8531,IGNORAR,nao_itau_only,,2021-11-16,,,,4+1,0
8532,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-11-12,,,,1,0
8533,IGNORAR,nao_itau_only,,2021-11-12,,,,4+1,0
8535,IGNORAR,nao_itau_only,,2021-11-10,,,,1,0
8536,IGNORAR,nao_itau_only,,2021-11-24,,,,14+1,0
8537,IGNORAR,nao_itau_only,,2021-11-23,,,,14+1,0
8538,IGNORAR,nao_itau_only,,2021-11-23,,,,14+1,0
8540,IGNORAR,nao_itau_only,,2021-11-19,,,,4+14,0
8541,IGNORAR,nao_itau_only,,2021-11-18,,,,4+14,0
8542,IGNORAR,nao_itau_only,,2021-11-17,,,,14+1,0
8543,IGNORAR,nao_itau_only,,2021-11-12,,,,14+1,0
8544,IGNORAR,nao_itau_only,,2021-11-12,,,,14+1,0
8545,IGNORAR,nao_itau_only,,2021-11-11,,,,14+1,0
8546,IGNORAR,nao_itau_only,,2021-11-10,,,,14+1,0
8547,IGNORAR,nao_itau_only,,2021-11-09,,,,14+1,0
8548,IGNORAR,nao_itau_only,,2021-11-09,,,,4+1,0
8549,IGNORAR,nao_itau_only,,2021-12-10,,,,,0
8550,IGNORAR,nao_itau_only,,2021-12-10,,,,,0
8551,IGNORAR,nao_itau_only,,2021-12-10,,,,,0
8552,IGNORAR,nao_itau_only,,2021-11-24,,,,2+1,0
8553,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-11-24,,,,5+1,1543.69
8554,IGNORAR,nao_itau_only,,2021-11-23,,,,2+1,0
8555,IGNORAR,nao_itau_only,,2021-11-19,,,,4+5,1510.03
8556,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-11-17,,,,5+1,239.9
8557,IGNORAR,nao_itau_only,,2021-11-16,,,,4+5,-30
8558,IGNORAR,nao_itau_only,,2021-11-12,,,,4+5,840
8559,IGNORAR,nao_itau_only,,2021-11-12,,,,4,0
8560,IGNORAR,nao_itau_only,,2021-11-12,,,,4,0
8561,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-11-11,,,,5+1,14.5
8562,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-11-09,,,,5+1,1841.27
8563,IGNORAR,nao_itau_only,,2021-11-25,,,,4+1,0
8564,IGNORAR,nao_itau_only,,2021-09-23,,,,19,0
8565,IGNORAR,nao_itau_only,,2021-11-26,,,,14+1,0
8566,IGNORAR,nao_itau_only,,2021-11-16,,,,11+1,0
8567,IGNORAR,nao_itau_only,,2021-11-10,,,,11+14,0
8568,IGNORAR,nao_itau_only,,2021-11-09,,,,11+14,0
8569,IGNORAR,nao_itau_only,,2021-11-23,,,,11+14,0
8570,IGNORAR,nao_itau_only,,2021-11-23,,,,11,0
8571,IGNORAR,nao_itau_only,,2021-11-23,,,,11,0
8572,IGNORAR,nao_itau_only,,2021-11-22,,,,11,0
8573,IGNORAR,nao_itau_only,,2021-11-22,,,,11,0
8574,IGNORAR,nao_itau_only,,2021-11-26,,,,11+1,0
8575,IGNORAR,nao_itau_only,,2021-09-10,,,,1,0
8576,IGNORAR,nao_itau_only,,2021-11-28,,,,,0
8577,IGNORAR,nao_itau_only,,2021-11-24,,,,4+1,0
8578,IGNORAR,nao_itau_only,,2021-11-24,,,,4+1,0
8579,IGNORAR,nao_itau_only,,2021-11-08,,,,11+5,999.98
8580,IGNORAR,nao_itau_only,,2021-11-08,,,,11+1,0
8581,IGNORAR,nao_itau_only,,2021-11-17,,,,11+1,0
8582,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-11-16,,,,3+1,1199.99
8583,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-11-11,,,,3+1,1150
8584,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-11-09,,,,3+1,166.02
8585,IGNORAR,nao_itau_only,,2021-10-06,,,,13+14,0
8586,IGNORAR,nao_itau_only,,2021-12-10,,,,,0
8587,IGNORAR,nao_itau_only,,2021-11-10,,,,,0
8588,IGNORAR,nao_itau_only,,2021-11-09,,,,13+1,0
8589,IGNORAR,nao_itau_only,,2020-08-18,,,,1,0
8590,IGNORAR,nao_itau_only,,2020-07-25,,,,,0
8591,IGNORAR,nao_itau_only,,2021-11-12,,,,,-811.38
8592,IGNORAR,nao_itau_only,,2021-10-27,,,,1,0
8593,IGNORAR,nao_itau_only,,2021-11-17,,,,4,0
8594,IGNORAR,nao_itau_only,,2021-11-25,,,,19,0
8595,IGNORAR,nao_itau_only,,2021-11-25,,,,,0
8596,IGNORAR,nao_itau_only,,2021-11-11,,,,19,0
8597,IGNORAR,nao_itau_only,,2021-10-25,,,,,0
8598,IGNORAR,nao_itau_only,,2021-11-09,,,,11,0
8599,IGNORAR,nao_itau_only,,2021-12-10,,,,1,0
8600,IGNORAR,nao_itau_only,,2021-12-10,,,,1,0
8601,IGNORAR,nao_itau_only,,2021-12-02,,,,1,0
8602,IGNORAR,nao_itau_only,,2021-12-02,,,,1,0
8603,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-02,,,,3+1,6708.5
8604,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-01,,,,5+1,-0.22
8605,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-01,,,,5+1,272.51
8606,IGNORAR,nao_itau_only,,2021-12-03,,,,4+1,0
8607,IGNORAR,nao_itau_only,,2021-12-02,,,,4+1,0
8609,IGNORAR,nao_itau_only,,2021-12-02,,,,4,0
8610,IGNORAR,nao_itau_only,,2021-12-10,,,,4,0
8611,IGNORAR,nao_itau_only,,2021-12-03,,,,14,0
8612,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-06,,,,5+1,133.99
8613,IGNORAR,nao_itau_only,,2021-12-06,,,,4+1,0
8614,IGNORAR,nao_itau_only,,2021-12-03,,,,11+1,0
8615,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-03,,,,5+1,51.49
8616,IGNORAR,nao_itau_only,,2021-12-03,,,,14+1,0
8617,IGNORAR,nao_itau_only,,2021-12-03,,,,14,0
8618,IGNORAR,nao_itau_only,,2021-12-02,,,,11,0
8619,IGNORAR,nao_itau_only,,2021-12-02,,,,11,0
8620,IGNORAR,nao_itau_only,,2021-12-01,,,,13+1,0
8621,IGNORAR,nao_itau_only,,2021-12-01,,,,14+1,0
8622,IGNORAR,nao_itau_only,,2021-12-01,,,,14+1,0
8623,IGNORAR,nao_itau_only,,2021-11-30,,,,14+1,0
8624,IGNORAR,nao_itau_only,,2021-11-29,,,,14+1,0
8625,IGNORAR,nao_itau_only,,2021-11-29,,,,14+1,0
8626,IGNORAR,nao_itau_only,,2021-11-10,,,,19,0
8627,IGNORAR,nao_itau_only,,2021-12-06,,,,19,0
8628,IGNORAR,nao_itau_only,,2021-12-07,,,,,0
8629,IGNORAR,nao_itau_only,,2021-12-07,,,,,0
8630,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-07,,,,3+1,306
8631,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-07,,,,3+1,-401
8632,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-07,,,,3+1,-990
8633,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-07,,,,3+1,-3000
8634,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-07,,,,1,0
8635,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-07,,,,1,0
8636,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-07,,,,1,0
8637,IGNORAR,nao_itau_only,,2021-12-06,,,,,0
8638,IGNORAR,nao_itau_only,,2021-12-07,,,,14,0
8639,IGNORAR,nao_itau_only,,2021-12-07,,,,14,0
8640,IGNORAR,nao_itau_only,,2021-12-07,,,,1,0
8641,IGNORAR,nao_itau_only,,2022-01-10,,,,,0
8642,IGNORAR,nao_itau_only,,2021-12-09,,,,,0
8643,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-13,,,,1,0
8644,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-10,,,,1,0
8645,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-10,,,,5+1,11714
8646,IGNORAR,nao_itau_only,,2021-12-13,,,,,0
8647,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-22,,,,1,0
8648,IGNORAR,nao_itau_only,,2021-12-16,,,,,0
8649,IGNORAR,nao_itau_only,,2021-12-16,,,,1,0
8650,IGNORAR,nao_itau_only,,2021-12-11,,,,14,0
8651,IGNORAR,nao_itau_only,,2022-01-10,,,,1,0
8652,IGNORAR,nao_itau_only,,2021-12-20,,,,4,0
8653,IGNORAR,nao_itau_only,,2021-12-20,,,,4+1,0
8654,IGNORAR,nao_itau_only,,2021-12-21,,,,14+1,0
8655,IGNORAR,nao_itau_only,,2021-12-21,,,,14+1,0
8656,IGNORAR,nao_itau_only,,2021-12-10,,,,1,0
8657,IGNORAR,nao_itau_only,,2021-12-10,,,,1,0
8658,IGNORAR,nao_itau_only,,2021-12-20,,,,14+1,0
8659,IGNORAR,nao_itau_only,,2021-12-17,,,,14+1,0
8660,IGNORAR,nao_itau_only,,2021-12-16,,,,14+1,0
8661,IGNORAR,nao_itau_only,,2021-12-11,,,,14,0
8662,IGNORAR,nao_itau_only,,2021-12-10,,,,14+1,0
8663,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-15,,,,3+1,2400
8664,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-15,,,,5+1,131.69
8665,IGNORAR,nao_itau_only,,2021-12-15,,,,4+1,0
8666,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-08,,,,3+1,3779.03
8667,IGNORAR,nao_itau_only,,2021-12-09,,,,14+1,0
8668,IGNORAR,nao_itau_only,,2021-12-08,,,,14+1,0
8669,IGNORAR,nao_itau_only,,2021-12-08,,,,14+1,0
8670,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-07,,,,5+1,391.26
8671,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-06,,,,5+1,800
8672,IGNORAR,nao_itau_only,,2021-12-06,,,,14+1,0
8673,IGNORAR,nao_itau_only,,2022-01-10,,,,,0
8674,IGNORAR,nao_itau_only,,2021-12-21,,,,4+1,0
8675,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-21,,,,3+1,11699
8676,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-21,,,,5+1,2389.09
8677,IGNORAR,nao_itau_only,,2021-12-17,,,,,0
8678,IGNORAR,nao_itau_only,,2021-12-15,,,,13+1,0
8679,IGNORAR,nao_itau_only,,2021-12-10,,,,14+1,0
8680,IGNORAR,nao_itau_only,,2021-12-07,,,,4+1,0
8681,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2021-12-06,,,,5+1,1000
8682,IGNORAR,nao_itau_only,,2021-12-02,,,,4+1,0
8683,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2021-12-29,,,,5+1,283.5
8684,IGNORAR,nao_itau_only,,2022-01-11,,,,19+1,0
8685,IGNORAR,nao_itau_only,,2022-01-11,,,,19+1,0
8686,IGNORAR,nao_itau_only,,2016-08-22,,,,2+1,-2.88
8687,IGNORAR,nao_itau_only,,2021-12-23,,,,14+1,0
8688,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-29,,,,1,0
8689,IGNORAR,nao_itau_only,,2022-01-05,,,,,0
8690,IGNORAR,nao_itau_only,,2022-01-06,,,,14+1,0
8691,IGNORAR,nao_itau_only,,2022-01-05,,,,14+1,0
8692,IGNORAR,nao_itau_only,,2022-01-05,,,,4+14,0
8693,IGNORAR,nao_itau_only,,2022-01-04,,,,4+1,0
8694,IGNORAR,nao_itau_only,,2022-01-03,,,,4+1,0
8695,IGNORAR,nao_itau_only,,2022-01-03,,,,14+1,0
8696,IGNORAR,nao_itau_only,,2021-12-29,,,,14+1,0
8697,IGNORAR,nao_itau_only,,2021-12-29,,,,14+1,0
8698,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-28,,,,3+1,6245.21
8699,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-28,,,,3+1,40000
8700,IGNORAR,nao_itau_only,,2021-12-28,,,,14+1,0
8701,IGNORAR,nao_itau_only,,2021-12-27,,,,14+1,0
8702,IGNORAR,nao_itau_only,,2021-12-23,,,,14+1,0
8703,IGNORAR,nao_itau_only,,2022-02-10,,,,,0
8704,IGNORAR,nao_itau_only,,2021-12-29,,,,,0
8705,IGNORAR,nao_itau_only,,2021-12-23,,,,14,0
8706,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2021-12-20,,,,3+1,1000
8707,IGNORAR,nao_itau_only,,2022-01-10,,,,4,0
8708,IGNORAR,nao_itau_only,,2022-01-10,,,,1,0
8709,IGNORAR,nao_itau_only,,2022-01-10,,,,,0
8710,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2022-01-10,,,,5+1,1000
8711,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2022-01-10,,,,5+1,1000
8712,IGNORAR,nao_itau_only,,2022-01-10,,,,13+1,0
8713,IGNORAR,nao_itau_only,,2022-01-10,,,,14+1,0
8714,IGNORAR,nao_itau_only,,2022-01-10,,,,14+1,0
8715,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2022-01-10,,,,3+1,999.99
8716,IGNORAR,nao_itau_only,,2022-01-10,,,,,0
8717,IGNORAR,nao_itau_only,,2022-01-11,,,,1,0
8718,IGNORAR,nao_itau_only,,2022-01-10,,,,1,0
8719,IGNORAR,nao_itau_only,,2021-10-11,,,,1,0
8720,IGNORAR,nao_itau_only,,2021-12-14,,,,11,0
8721,IGNORAR,nao_itau_only,,2021-12-15,,,,11,0
8722,IGNORAR,nao_itau_only,,2021-12-15,,,,11,0
8723,IGNORAR,nao_itau_only,,2021-12-15,,,,11,0
8724,IGNORAR,nao_itau_only,,2021-12-29,,,,11,0
8725,IGNORAR,nao_itau_only,,2022-01-07,,,,11,0
8727,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2022-01-13,,,,1,0
8728,IGNORAR,nao_itau_only,,2022-01-13,,,,14+1,0
8729,IGNORAR,nao_itau_only,,2022-01-13,,,,14+1,0
8730,IGNORAR,nao_itau_only,,2022-01-14,,,,14+1,0
8731,IGNORAR,nao_itau_only,,2022-01-14,,,,14+1,0
8732,IGNORAR,nao_itau_only,,2022-01-13,,,,4+1,0
8734,IGNORAR,nao_itau_only,,2022-01-14,,,,4,0
8735,IGNORAR,nao_itau_only,,2022-01-12,,,,1,0
8736,IGNORAR,nao_itau_only,,2022-01-12,,,,14+1,0
8737,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2022-01-12,,,,5+1,2256.71
8738,IGNORAR,nao_itau_only,,2022-01-12,,,,1,0
8739,IGNORAR,nao_itau_only,,2022-01-12,,,,1,0
8740,IGNORAR,nao_itau_only,,2022-01-11,,,,13+1,0
8741,IGNORAR,nao_itau_only,,2022-01-11,,,,14+1,0
8742,IGNORAR,nao_itau_only,,2022-01-11,,,,14+1,0
8743,IGNORAR,nao_itau_only,,2022-01-11,,,,11+14,0
8744,IGNORAR,nao_itau_only,,2022-01-10,,,,,0
8745,IGNORAR,nao_itau_only,,2022-01-10,,,,,0
8746,IGNORAR,nao_itau_only,,2022-01-10,,,,,0
8747,IGNORAR,nao_itau_only,,2021-12-23,,,,14,0
8748,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2021-12-20,,,,1,0
8749,IGNORAR,nao_itau_only,,2021-12-17,,,,2+1,0
8750,IGNORAR,nao_itau_only,,2021-12-07,,,,2+1,0
8751,IGNORAR,nao_itau_only,,2021-12-07,,,,11+1,0
8752,IGNORAR,nao_itau_only,,2021-10-11,,,,,0
8753,IGNORAR,nao_itau_only,,2021-12-21,,,,2+1,0
8754,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2022-01-11,,,,5+1,1138.6
8755,IGNORAR,nao_itau_only,,2022-01-20,,,,14+1,0
8756,IGNORAR,nao_itau_only,,2022-01-20,,,,2+1,0
8757,IGNORAR,nao_itau_only,,2022-01-19,,,,14+1,0
8758,IGNORAR,nao_itau_only,,2022-01-18,,,,3+14,200.02
8759,IGNORAR,nao_itau_only,,2022-01-18,,,,14+1,0
8760,IGNORAR,nao_itau_only,,2022-01-17,,,,3+14,999.99
8761,IGNORAR,nao_itau_only,,2022-01-17,,,,4+1,0
8762,IGNORAR,nao_itau_only,,2022-01-11,,,,,0
8763,IGNORAR,nao_itau_only,,2022-01-24,,,,2+1,0
8764,IGNORAR,nao_itau_only,,2022-01-24,,,,14+1,0
8765,IGNORAR,nao_itau_only,,2022-01-21,,,,14+5,1000
8766,IGNORAR,nao_itau_only,,2022-01-21,,,,14+1,0
8767,IGNORAR,nao_itau_only,,2022-01-20,,,,14+1,0
8768,IGNORAR,nao_itau_only,,2022-01-10,,,,19,0
8769,IGNORAR,nao_itau_only,,2022-01-10,,,,14,0
8770,IGNORAR,nao_itau_only,,2022-01-26,,,,1,0
8771,IGNORAR,nao_itau_only,,2022-01-26,,,,1,0
8772,IGNORAR,nao_itau_only,,2022-01-26,,,,1,0
8773,IGNORAR,nao_itau_only,,2021-12-10,,,,,0
8774,IGNORAR,nao_itau_only,,2021-12-11,,,,19,0
8775,IGNORAR,nao_itau_only,,2022-01-26,,,,1,0
8776,IGNORAR,nao_itau_only,,2022-01-26,,,,1,0
8777,IGNORAR,nao_itau_only,,2022-01-26,,,,19+1,0
8778,IGNORAR,nao_itau_only,,2022-12-01,,,,,0
8779,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2022-01-25,,,,1,0
8780,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2022-01-31,,,,5+1,51.45
8781,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2022-01-24,,,,5+1,810.05
8782,IGNORAR,nao_itau_only,,2022-01-28,,,,3+14,1413.14
8783,IGNORAR,nao_itau_only,,2022-01-28,,,,14+1,0
8784,IGNORAR,nao_itau_only,,2022-01-07,,,,2+14,0
8785,IGNORAR,nao_itau_only,,2022-01-07,,,,2,0
8786,IGNORAR,nao_itau_only,,2022-02-10,,,,19,0
8787,IGNORAR,nao_itau_only,,2022-02-10,,,,19+1,0
8788,IGNORAR,nao_itau_only,,2022-02-10,,,,,0
8789,IGNORAR,nao_itau_only,,2022-01-25,,,,19+1,0
8790,IGNORAR,nao_itau_only,,2022-02-10,,,,,0
8791,IGNORAR,nao_itau_only,,2022-02-10,,,,,0
8792,IGNORAR,nao_itau_only,,2022-02-10,,,,1,0
8793,IGNORAR,nao_itau_only,,2022-02-10,,,,1,0
8794,IGNORAR,nao_itau_only,,2022-02-10,,,,,0
8795,IGNORAR,nao_itau_only,,2022-01-20,,,,1,0
8796,IGNORAR,nao_itau_only,,2022-02-10,,,,1,0
8797,IGNORAR,nao_itau_only,,2022-01-17,,,,,0
8798,IGNORAR,nao_itau_only,,2022-02-11,,,,1,0
8799,IGNORAR,nao_itau_only,,2022-01-17,,,,14+1,0
8800,IGNORAR,nao_itau_only,,2022-01-17,,,,14+1,0
